,Title,Published_date,Views,Likes,Comments,Month
787,Can you solve the dark coin riddle? - Lisa Winer,2018-01-22,4240560,58155,3099,Jan
788,The myth of Oisín and the land of eternal youth - Iseult Gillespie,2018-01-18,2613809,53989,1212,Jan
789,What are mini brains? - Madeline Lancaster,2018-01-16,582999,17232,630,Jan
790,The tragic myth of Orpheus and Eurydice - Brendan Pelsue,2018-01-11,7941507,220976,5468,Jan
791,How does your immune system work? - Emma Bryce,2018-01-08,4423292,63553,1769,Jan
792,Who's at risk for colon cancer? - Amit H. Sachdev and Frank G. Gress,2018-01-04,905111,19166,883,Jan
793,How to manage your time more effectively (according to machines) - Brian Christian,2018-01-02,6622843,190597,1960,Jan
794,Why should you read Charles Dickens? - Iseult Gillespie,2017-12-21,1779283,53988,1054,Dec
795,Why do animals form swarms? - Maria R. D'Orsogna,2017-12-18,314429,8863,242,Dec
796,How your digestive system works - Emma Bryce,2017-12-14,10550260,165974,3782,Dec
797,Why is Herodotus called “The Father of History”? - Mark Robinson,2017-12-11,2348214,44821,989,Dec
798,Can 100% renewable energy power the world? - Federico Rosei and Renzo Rosei,2017-12-07,2467751,41443,1948,Dec
799,How long will human impacts last? - David Biello,2017-12-04,774082,15702,699,Dec
800,How do fish make electricity? - Eleanor Nelsen,2017-11-30,3297158,65749,1996,Nov
801,History vs. Che Guevara - Alex Gendler,2017-11-27,4961481,140830,13802,Nov
802,What is the tragedy of the commons? - Nicholas Amendolare,2017-11-21,2903397,85208,2338,Nov
803,How often should you get a flu shot? - Melvin Sanicas,2017-11-20,928337,17571,2564,Nov
804,The complicated history of surfing - Scott Laderman,2017-11-16,1460646,37892,1136,Nov
805,The myth of Prometheus - Iseult Gillespie,2017-11-14,8491163,174027,4788,Nov
806,How does your body know you're full? - Hilary Coller,2017-11-13,2442763,53472,1475,Nov
807,Why incompetent people think they're amazing - David Dunning,2017-11-09,11458725,345448,14303,Nov
808,Can you solve the egg drop riddle? - Yossi Elran,2017-11-07,7958597,80538,7332,Nov
809,How many verb tenses are there in English? - Anna Ananichuk,2017-11-06,841659,23046,1096,Nov
810,"Why should you read ""Macbeth""? - Brendan Pelsue",2017-11-02,3307630,104718,2074,Nov
811,How to make your writing suspenseful - Victoria Smith,2017-10-31,2679948,102879,1613,Oct
812,Where do math symbols come from? - John David Walters,2017-10-30,2393278,54641,1528,Oct
813,How your muscular system works - Emma Bryce,2017-10-26,2418887,31317,744,Oct
814,"Why should you read James Joyce's ""Ulysses""? - Sam Slote",2017-10-24,2892208,71359,2346,Oct
815,What in the world is topological quantum matter? - Fan Zhang,2017-10-23,617015,17472,688,Oct
816,"Why should you read Virgil's ""Aeneid""? - Mark Robinson",2017-10-19,979466,26284,578,Oct
817,How did Polynesian wayfinders navigate the Pacific Ocean? - Alan Tamayose and Shantell De Silva,2017-10-17,1714920,42281,2583,Oct
818,The first asteroid ever discovered - Carrie Nugent,2017-10-16,290928,8824,328,Oct
819,Explore cave paintings in this 360° animated cave - Iseult Gillespie,2017-10-12,572113,10146,491,Oct
820,Why is it so hard to cure cancer? - Kyuson Yun,2017-10-10,6699565,165157,11526,Oct
821,Is DNA the future of data storage? - Leo Bear-McGuinness,2017-10-09,383807,15348,700,Oct
822,Why should you read Virginia Woolf? - Iseult Gillespie,2017-10-05,2860242,129720,1159,Oct
823,The strange case of the cyclops sheep - Tien Nguyen,2017-10-03,1761180,48196,1494,Oct
824,How aspirin was discovered - Krishna Sudhir,2017-10-02,2891051,72499,1688,Oct
825,The surprising cause of stomach ulcers - Rusha Modi,2017-09-28,3622671,107283,2873,Sep
826,A brief history of banned numbers - Alessandra King,2017-09-26,2661885,53543,1873,Sep
827,Are you a body with a mind or a mind with a body? - Maryam Alimardani,2017-09-25,3103198,106660,4409,Sep
828,Why do we harvest horseshoe crab blood? - Elizabeth Cox,2017-09-21,2353425,48874,2066,Sep
829,Should we get rid of standardized testing? - Arlo Kempf,2017-09-19,1170035,30938,1149,Sep
830,How do executive orders work? - Christina Greer,2017-09-18,1214862,21143,830,Sep
831,What are gravitational waves? - Amber L. Stuver,2017-09-14,918298,32453,727,Sep
832,Is it possible to create a perfect vacuum? - Rolf Landua and Anais Rassat,2017-09-12,1082895,27554,944,Sep
833,How many ways are there to prove the Pythagorean theorem? - Betty Fei,2017-09-11,3530266,92878,2246,Sep
834,Where do new words come from? - Marcel Danesi,2017-09-07,1309381,27810,1078,Sep
835,The life cycle of a t-shirt - Angel Chang,2017-09-05,2893647,52231,2154,Sep
836,The science of smog - Kim Preshoff,2017-08-31,974670,21841,1292,Aug
837,The amazing ways plants defend themselves - Valentin Hammoudi,2017-08-28,4014734,73032,2585,Aug
838,How does impeachment work? - Alex Gendler,2017-08-24,1995363,46907,3715,Aug
839,Cell membranes are way more complicated than you think - Nazzy Pakpour,2017-08-21,843114,15095,436,Aug
840,Could we create dark matter? - Rolf Landua,2017-08-17,1397144,52830,1422,Aug
841,The rise and fall of the Berlin Wall - Konrad H. Jarausch,2017-08-16,8696845,162134,6738,Aug
842,TED-Ed is on Patreon! We need your help to revolutionize education...,2017-08-15,1155445,7866,381,Aug
843,Will the ocean ever run out of fish? - Ayana Elizabeth Johnson and Jennifer Jacquet,2017-08-10,1390978,23803,1613,Aug
844,When is water safe to drink? - Mia Nacamulli,2017-08-07,1300416,22491,937,Aug
845,The myth of Cupid and Psyche - Brendan Pelsue,2017-08-03,9761805,198982,5246,Aug
846,Will we ever be able to teleport? - Sajan Saini,2017-07-31,3111980,69755,3927,Jul
847,What happens when you have a concussion? - Clifford Robbins,2017-07-27,2206097,40840,1958,Jul
848,The left brain vs. right brain myth - Elizabeth Waters,2017-07-24,969988,20114,721,Jul
849,Can you find the next number in this sequence? - Alex Gendler,2017-07-20,556993,11306,922,Jul
850,How does caffeine keep us awake? - Hanan Qasim,2017-07-17,5193664,111677,2628,Jul
851,How does fracking work? - Mia Nacamulli,2017-07-13,2565916,36289,2000,Jul
852,How to spot a misleading graph - Lea Gaslowitz,2017-07-06,2876936,82758,2583,Jul
853,What causes kidney stones? - Arash Shadman,2017-07-03,6019835,103635,6007,Jul
854,How do drugs affect the brain? - Sara Garofalo,2017-06-29,1432311,22317,881,Jun
855,Can you solve the fish riddle? -  Steve Wyborney,2017-06-26,6155398,67655,5589,Jun
856,Who built Great Zimbabwe? And why? - Breeanna Elliott,2017-06-22,1097372,22799,2451,Jun
857,How to squeeze electricity out of crystals - Ashwini Bharathula,2017-06-20,643873,20094,746,Jun
858,The philosophy of Stoicism - Massimo Pigliucci,2017-06-19,9637447,362046,4425,Jun
859,What can you learn from ancient skeletons? - Farnaz Khatibi,2017-06-15,407599,7344,316,Jun
860,The power of creative constraints - Brandon Rodriguez,2017-06-13,560278,14177,336,Jun
861,Why do people join cults? - Janja Lalich,2017-06-12,5406757,133970,11664,Jun
862,The genius of Marie Curie - Shohini Ghose,2017-06-08,3714335,118316,2563,Jun
863,The ferocious predatory dinosaurs of Cretaceous Sahara - Nizar Ibrahim,2017-06-06,1937660,24298,981,Jun
864,Why don't perpetual motion machines ever work? - Netta Schramm,2017-06-05,16135679,323147,22558,Jun
865,How the bendy straw was invented | Moments of Vision 12 - Jessica Oreck,2017-06-01,419151,7662,306,Jun
866,"Who were the Vestal Virgins, and what was their job? - Peta Greenfield",2017-05-30,9703378,173300,4872,May
867,The world’s most mysterious book - Stephen Bax,2017-05-25,9440314,244325,8416,May
868,How does money laundering work? - Delena D. Spann,2017-05-23,6116269,116871,3364,May
869,History’s deadliest colors - J. V. Maranto,2017-05-22,8031383,139828,6774,May
870,A brief history of goths - Dan Adams,2017-05-18,3792697,116699,2891,May
871,The history of tea - Shunan Teng,2017-05-16,6442161,126827,5246,May
872,How does your body process medicine? - Céline Valéry,2017-05-15,4468002,104708,1453,May
873,How does asthma work? - Christopher E. Gaw,2017-05-11,7787063,147004,14118,May
874,What is entropy? - Jeff Phillips,2017-05-09,4244084,101247,3778,May
875,How do nuclear power plants work? - M. V. Ramana and Sajan Saini,2017-05-08,3070767,40916,1676,May
876,Check your intuition: The birthday problem - David Knuffke,2017-05-04,2737018,53572,2450,May
877,How the popsicle was invented | Moments of Vision 11 - Jessica Oreck,2017-05-02,450095,7080,246,May
878,Can you solve the pirate riddle? - Alex Gendler,2017-05-01,10584788,127825,6632,May
879,"Why should you read Tolstoy's ""War and Peace""? - Brendan Pelsue",2017-04-27,5126239,140962,3967,Apr
880,Why are sloths so slow? - Kenny Coogan,2017-04-25,5869438,106290,3397,Apr
881,The evolution of animal genitalia - Menno Schilthuizen,2017-04-24,2896921,65445,3473,Apr
882,How did Dracula become the world's most famous vampire? - Stanley Stepanic,2017-04-20,3820459,70193,2527,Apr
883,Secrets of the X chromosome - Robin Ball,2017-04-18,1137553,22956,1041,Apr
884,The three different ways mammals give birth - Kate Slabosky,2017-04-17,6804196,111397,3145,Apr
885,Oxygen’s surprisingly complex journey through your body - Enda Butler,2017-04-13,2972534,52697,1701,Apr
886,Why do we itch? - Emma Bryce,2017-04-11,7077109,105583,8718,Apr
887,How do focus groups work? - Hector Lanz,2017-04-10,800039,10273,220,Apr
888,How blue jeans were invented | Moments of Vision 10 - Jessica Oreck,2017-04-06,469525,7152,298,Apr
889,Why do animals have such different lifespans? - Joao Pedro de Magalhaes,2017-04-04,5529130,93427,2605,Apr
890,Can you solve the virus riddle? - Lisa Winer,2017-04-03,12500127,126178,9320,Apr
891,How Magellan circumnavigated the globe - Ewandro Magalhaes,2017-03-30,1668365,26547,2992,Mar
892,Jellyfish predate dinosaurs. How have they survived so long? - David Gruber,2017-03-28,3261584,65719,1755,Mar
893,Why do people get so anxious about math? - Orly Rubinsten,2017-03-27,2853781,114927,6669,Mar
894,How the food you eat affects your gut - Shilpa Ravella,2017-03-23,6174029,122744,2126,Mar
895,"Meet the tardigrade, the toughest animal on Earth - Thomas Boothby",2017-03-21,4771072,83121,4117,Mar
896,What makes a poem … a poem? - Melissa Kovacs,2017-03-20,3414538,73998,2742,Mar
897,The history of chocolate - Deanna Pucciarelli,2017-03-16,9446191,148556,5298,Mar
898,What is McCarthyism? And how did it happen? - Ellen Schrecker,2017-03-14,3578285,64729,6698,Mar
899,The myth of Icarus and Daedalus - Amy Adkins,2017-03-13,8359100,131318,4672,Mar
900,Where do superstitions come from? - Stuart Vyse,2017-03-09,4897528,99988,3637,Mar
901,How Braille was invented | Moments of Vision 9 - Jessica Oreck,2017-03-07,477021,9341,253,Mar
902,"Does ""The Wonderful Wizard of Oz"" have a hidden message? - David B. Parker",2017-03-06,1499023,34483,1136,Mar
903,What happened to trial by jury? - Suja A. Thomas,2017-03-02,788985,13823,883,Mar
904,TED-Ed Clubs: Celebrating and amplifying student voices around the world,2017-03-01,51075,2002,109,Mar
905,Are ghost ships real? - Peter B. Campbell,2017-02-28,2958466,54257,1358,Feb
906,How to practice effectively...for just about anything - Annie Bosler and Don Greene,2017-02-27,13362203,512533,4786,Feb
907,"Everything you need to know to read ""Frankenstein"" - Iseult Gillespie",2017-02-23,1608576,35579,908,Feb
908,Can you solve the three gods riddle? - Alex Gendler,2017-02-21,12609793,170764,15373,Feb
909,The exceptional life of Benjamin Banneker - Rose-Margaret Ekeng-Itua,2017-02-16,673411,13854,547,Feb
910,What happens during a heart attack? - Krishna Sudhir,2017-02-14,8173736,148553,6584,Feb
911,How small are we in the scale of the universe? - Alex Hofeldt,2017-02-13,1079506,24231,1306,Feb
912,What is bipolar disorder? - Helen M. Farrell,2017-02-09,13567970,275340,7747,Feb
913,Would winning the lottery make you happier? - Raj Raghunathan,2017-02-07,1115664,18406,1715,Feb
914,How super glue was invented | Moments of Vision 8 - Jessica Oreck,2017-02-06,392312,6669,213,Feb
915,History vs. Cleopatra - Alex Gendler,2017-02-02,6643076,122039,3802,Feb
916,The science of milk - Jonathan J. O'Sullivan,2017-01-31,2813856,43493,2020,Jan
917,"Everything you need to know to read Homer's ""Odyssey"" - Jill Dash",2017-01-30,1888338,30958,917,Jan
918,The myth behind the Chinese zodiac - Megan Campisi and Pen-Pen Chen,2017-01-26,8418232,134475,6754,Jan
919,Mary's Room: A philosophical thought experiment - Eleanor Nelsen,2017-01-24,4195433,130831,5114,Jan
920,The mathematics of sidewalk illusions - Fumiko Futamura,2017-01-23,786349,13904,248,Jan
921,A brief history of numerical systems - Alessandra King,2017-01-19,990448,14853,1084,Jan
922,How do animals experience pain? - Robyn J. Crook,2017-01-17,3584730,66979,4803,Jan
923,Would you sacrifice one person to save five? - Eleanor Nelsen,2017-01-12,5115311,113319,11776,Jan
924,What’s so great about the Great Lakes? - Cheri Dobbs and Jennifer Gabrys,2017-01-10,1607870,20441,1646,Jan
925,How to master your sense of smell - Alexandra Horowitz,2017-01-09,576084,12220,452,Jan
926,What does this symbol actually mean? - Adrian Treharne,2017-01-05,1977118,27501,2032,Jan
927,Can you solve the counterfeit coin riddle? - Jennifer Lu,2017-01-03,8677744,84999,10170,Jan
928,How the stethoscope was invented | Moments of Vision 7 - Jessica Oreck,2016-12-29,399175,6134,224,Dec
929,Why are we so attached to our things? - Christian Jarrett,2016-12-27,2630782,63907,1671,Dec
930,Why do we kiss under mistletoe? - Carlos Reif,2016-12-22,948565,15707,613,Dec
931,Why do airlines sell too many tickets? - Nina Klietsch,2016-12-20,2497738,36515,2328,Dec
932,Is there a limit to technological progress? - Clément Vidal,2016-12-19,743948,18117,985,Dec
933,How high can you count on your fingers? (Spoiler: much higher than 10) - James Tanton,2016-12-15,3406237,58894,5465,Dec
934,Why doesn’t anything stick to Teflon? - Ashwini Bharathula,2016-12-13,3063121,46626,1469,Dec
935,The science of imagination - Andrey Vyshedskiy,2016-12-12,829609,24259,785,Dec
936,How does your body know what time it is? - Marco A. Sotomayor,2016-12-08,942424,19993,506,Dec
937,How smudge-proof lipstick was invented | Moments of Vision 6 - Jessica Oreck,2016-12-06,306618,4270,185,Dec
938,Is there a reproducibility crisis in science? - Matt Anticole,2016-12-05,429356,9515,509,Dec
939,Can you solve the airplane riddle? - Judd A. Schorr,2016-12-01,6753785,61087,4804,Dec
940,Can machines read your emotions? - Kostas Karpouzis,2016-11-29,325252,5871,417,Nov
941,What's the fastest way to alphabetize your bookshelf? - Chand John,2016-11-28,3840687,81514,3873,Nov
942,The secrets of Mozart’s “Magic Flute” - Joshua Borths,2016-11-22,1481505,35328,858,Nov
943,Why do we feel nostalgia? - Clay Routledge,2016-11-21,1813553,47516,3845,Nov
944,How do US Supreme Court justices get appointed? - Peter Paccone,2016-11-17,829492,10289,892,Nov
945,How to recognize a dystopia - Alex Gendler,2016-11-15,4738351,129563,6324,Nov
946,Do we really need pesticides? - Fernan Pérez-Gálvez,2016-11-14,544805,7064,422,Nov
947,Why do whales sing? - Stephanie Sardelis,2016-11-10,1367754,28092,890,Nov
948,Are food preservatives bad for you? - Eleanor Nelsen,2016-11-08,1298827,22220,784,Nov
949,Why are sharks so awesome? - Tierney Thys,2016-11-07,1484852,18427,609,Nov
950,How the sandwich was invented | Moments of Vision 5 - Jessica Oreck,2016-11-03,807527,10381,525,Nov
951,Can you solve the river crossing riddle? - Lisa Winer,2016-11-01,7168236,68828,4430,Nov
952,The Egyptian Book of the Dead: A guidebook for the underworld - Tejal Gala,2016-10-31,7088914,88183,3053,Oct
953,What caused the French Revolution? - Tom Mullaney,2016-10-27,4008034,64355,1706,Oct
954,Plato’s best (and worst) ideas - Wisecrack,2016-10-25,4743650,88512,2661,Oct
955,"Why should you listen to Vivaldi's ""Four Seasons""? - Betsy Schwarm",2016-10-24,4538895,162132,2384,Oct
956,How much of human history is on the bottom of the ocean? - Peter Campbell,2016-10-20,1611190,21633,710,Oct
957,"Why is Vermeer's ""Girl with the Pearl Earring"" considered a masterpiece? - James Earle",2016-10-18,5279060,132544,3247,Oct
958,What causes cavities? - Mel Rosenberg,2016-10-17,6219050,44788,2555,Oct
959,What happens to our bodies after we die? - Farnaz Khatibi Jafari,2016-10-13,8416762,73212,5760,Oct
